110680	†5.12.28	
110714	†5.12.29	
110744	†5.12.30	
110774	†5.12.31	
110805	†5.13.1	
110823	†5.13.2	
110838	†5.13.3	
110858	†5.13.4	
110895	†5.13.5	
110917	†5.13.6	
110971	†5.13.7	
111023	†5.13.8	
111047	†5.13.9	
111071	†5.13.10	
111093	†5.13.11	
111118	†5.13.12	
111136	†5.13.13	
111155	†5.13.14	
111177	†5.13.15	
111194	†5.13.16	
111214	†5.13.17	
111250	†5.13.18	
111285	†5.13.19	
111314	†5.14.1	
111332	†5.14.2	
111361	†5.14.3	
111365	†5.14.4	
111381	†5.14.5	
111393	†5.14.6	
111410	†5.14.7	
111444	†5.14.8	
111475	†5.14.9	
111493	†5.14.10	
111507	†5.14.11	
111511	†5.14.12	
111525	†5.14.13	
111535	†5.14.14	
111542	†5.14.15	
111548	†5.14.16	
111554	†5.14.17	
111566	†5.14.18	
111578	†5.14.19	
111591	†5.14.20	
111595	†5.14.21	
111628	†5.14.22	
111643	†5.14.23	
111699	†5.14.24	
111737	†5.14.25	
111762	†5.14.26	
111808	†5.14.27	
111825	†5.14.28	
111845	†5.14.29	
111890	†5.15.1	
111895	†5.15.2	
111923	†5.15.3	
111940	†5.15.4	
111968	†5.15.5	
111990	†5.15.6	
112018	†5.15.7	
112060	†5.15.8	
112074	†5.15.9	
112120	†5.15.10	
112162	†5.15.11	
112198	†5.15.12	
112222	†5.15.13	
112233	†5.15.14	
112259	†5.15.15	
112284	†5.15.16	
112306	†5.15.17	
112331	†5.15.18	
112362	†5.15.19	
112399	†5.15.20	
112421	†5.15.21	
112442	†5.15.22	
112461	†5.15.23	
112473	†5.16.1	
112496	†5.16.2	
112523	†5.16.3	
112558	†5.16.4	
112587	†5.16.5	
112604	†5.16.6	
112635	†5.16.7	
112662	†5.16.8	
112687	†5.16.9	
112701	†5.16.10	
112725	†5.16.11	
112783	†5.16.12	
112798	†5.16.13	
112817	†5.16.14	
112857	†5.16.15	
112898	†5.16.16	
112944	†5.16.17	
112960	†5.16.18	
112985	†5.16.19	
113004	†5.16.20	
113022	†5.16.21	
113038	†5.16.22	
113048	†5.17.1	
113073	†5.17.2	
113106	†5.17.3	
113130	†5.17.4	
113148	†5.17.5	
113164	†5.17.6	
113179	†5.17.7	
113206	†5.17.8	
113257	†5.17.9	
113281	†5.17.10	
113315	†5.17.11	
113339	†5.17.12	
113383	†5.17.13	
113393	†5.17.14	
113429	†5.17.15	
113462	†5.17.16	
113489	†5.17.17	
113507	†5.17.18	
113528	†5.17.19	
113559	†5.17.20	
113594	†5.18.1	
113615	†5.18.2	
113631	†5.18.3	
113664	†5.18.4	
113688	†5.18.5	
113722	†5.18.6	
113752	†5.18.7	
113772	†5.18.8	
113781	†5.18.9	
113803	†5.18.10	
113823	†5.18.11	
113831	†5.18.12	
113851	†5.18.13	
113858	†5.18.14	
113880	†5.18.15	
113895	†5.18.16	
113932	†5.18.17	
113941	†5.18.18	
113966	†5.18.19	
113986	†5.18.20	
114014	†5.18.21	
114029	†5.18.22	
114062	†5.19.1	
114094	†5.19.2	
114110	†5.19.3	
114134	†5.19.4	
114166	†5.19.5	
114209	†5.19.6	
114256	†5.19.7	
114269	†5.19.8	
114298	†5.19.9	
114334	†5.19.10	
114359	†5.19.11	
114386	†5.19.12	
114408	†5.19.13	
114427	†5.19.14	
114456	†5.19.15	
114489	†5.19.16	
114499	†5.19.17	
114526	†5.19.18	
114542	†5.19.19	
114560	†5.19.20	
114578	†5.19.21	
114600	†5.20.1	
114635	†5.20.2	
114648	†5.20.3	
114677	†5.20.4	
114693	†5.20.5	
114729	†5.20.6	
114759	†5.20.7	
114787	†5.20.8	
114824	†5.20.9	
114842	†5.20.10	
114854	†5.20.11	
114876	†5.20.12	
114888	†5.20.13	
114907	†5.20.14	
114946	†5.20.15	
114965	†5.20.16	
114990	†5.20.17	
115017	†5.20.18	
115038	†5.20.19	
115083	†5.20.20	
115110	†5.21.1	
115134	†5.21.2	
115151	†5.21.3	
115177	†5.21.4	
115201	†5.21.5	
115233	†5.21.6	
115257	†5.21.7	
115274	†5.21.8	
115301	†5.21.9	
115323	†5.21.10	
115348	†5.21.11	
115365	†5.21.12	
115381	†5.21.13	
115418	†5.21.14	
115438	†5.21.15	
115465	†5.21.16	
115491	†5.21.17	
115518	†5.21.18	
115540	†5.21.19	
115566	†5.21.20	
115587	†5.21.21	
115611	†5.21.22	
115626	†5.21.23	
115664	†5.22.1	
115690	†5.22.2	
115723	†5.22.3	
115753	†5.22.4	
115775	†5.22.5	
115797	†5.22.6	
115837	†5.22.7	
115853	†5.22.8	
115878	†5.22.9	
115901	†5.22.10	
115910	†5.22.11	
115919	†5.22.12	
115934	†5.22.13	
115945	†5.22.14	
115968	†5.22.15	
115988	†5.22.16	
116008	†5.22.17	
116037	†5.22.18	
116050	†5.22.19	
116079	†5.22.20	
116093	†5.22.21	
116134	†5.22.22	
116161	†5.22.23	
116177	†5.22.24	
116215	†5.22.25	
116238	†5.22.26	
116267	†5.22.27	
116284	†5.22.28	
116302	†5.22.29	
116331	†5.23.1	
116346	†5.23.2	
116354	†5.23.3	
116361	†5.23.4	
116383	†5.23.5	
116414	†5.23.6	
116441	†5.23.7	
116455	†5.23.8	
116472	†5.23.9	
116482	†5.23.10	
116496	†5.23.11	
116520	†5.23.12	
116537	†5.23.13	
116548	†5.23.14	
116573	†5.23.15	
116610	†5.23.16	
116623	†5.23.17	
116639	†5.23.18	
116665	†5.23.19	
116691	†5.23.20	
116708	†5.23.21	
116738	†5.23.22	
116764	†5.23.23	
116774	†5.23.24	
116796	†5.23.25	
116822	†5.23.26	
116842	†5.24.1	
116882	†5.24.2	
116887	†5.24.3	
116923	†5.24.4	
116963	†5.24.5	
116994	†5.24.6	
117003	†5.24.7	
117030	†5.24.8	
117058	†5.24.9	
117074	†5.24.10	
117092	†5.24.11	
117109	†5.24.12	
117120	†5.24.13	
117146	†5.24.14	
117165	†5.24.15	
117197	†5.24.16	
117213	†5.24.17	
117226	†5.24.18	
117251	†5.24.19	
117296	†5.24.20	
117331	†5.24.21	
117352	†5.24.22	
117369	†5.25.1	
117390	†5.25.2	
117414	†5.25.3	
117435	†5.25.4	
117439	†5.25.5	
117482	†5.25.6	
117503	†5.25.7	
117549	†5.25.8	
117567	†5.25.9	
117609	†5.25.10	
117621	†5.25.11	
117655	†5.25.12	
117666	†5.25.13	
117678	†5.25.14	
117690	†5.25.15	
117718	†5.25.16	
117730	†5.25.17	
117742	†5.25.18	
117767	†5.25.19	
117811	†5.26.1	
117834	†5.26.2	
117872	†5.26.3	
117907	†5.26.4	
117927	†5.26.5	
117962	†5.26.6	
117975	†5.26.7	
118003	†5.26.8	
118033	†5.26.9	
118051	†5.26.10	
118086	†5.26.11	
118113	†5.26.12	
118153	†5.26.13	
118196	†5.26.14	
118227	†5.26.15	
118262	†5.26.16	
118296	†5.26.17	
118322	†5.26.18	
118340	†5.26.19	
118365	†5.27.1	
118383	†5.27.2	
118410	†5.27.3	
118456	†5.27.4	
118479	†5.27.5	
118495	†5.27.6	
118512	†5.27.7	
118532	†5.27.8	
118543	†5.27.9	
118569	†5.27.10	
118592	†5.27.11	
118602	†5.27.12	
118620	†5.27.13	
118637	†5.27.14	
118646	†5.27.15	
118670	†5.27.16	
118684	†5.27.17	
118696	†5.27.18	
118708	†5.27.19	
118724	†5.27.20	
118744	†5.27.21	
118756	†5.27.22	
118773	†5.27.23	
118798	†5.27.24	
118811	†5.27.25	
118826	†5.27.26	
118848	†5.28.1	
118899	†5.28.2	
118919	†5.28.3	
118928	†5.28.4	
118951	†5.28.5	
118959	†5.28.6	
118972	†5.28.7	
119000	†5.28.8	
119029	†5.28.9	
119058	†5.28.10	
119075	†5.28.11	
119115	†5.28.12	
119158	†5.28.13	
119194	†5.28.14	
119214	†5.28.15	
119248	†5.28.16	
119257	†5.28.17	
119265	†5.28.18	
119288	†5.28.19	
119301	†5.28.20	
119342	†5.28.21	
119362	†5.28.22	
119386	†5.28.23	
119403	†5.28.24	
119428	†5.28.25	
119460	†5.28.26	
119480	†5.28.27	
119499	†5.28.28	
119508	†5.28.29	
119540	†5.28.30	
119560	†5.28.31	
119594	†5.28.32	
119618	†5.28.33	
119641	†5.28.34	
119652	†5.28.35	
119679	†5.28.36	
119709	†5.28.37	
119729	†5.28.38	
119743	†5.28.39	
119760	†5.28.40	
119777	†5.28.41	
119789	†5.28.42	
119802	†5.28.43	
119818	†5.28.44	
119833	†5.28.45	
119876	†5.28.46	
119891	†5.28.47	
119908	†5.28.48	
119942	†5.28.49	
119962	†5.28.50	
119974	†5.28.51	
120009	†5.28.52	
120054	†5.28.53	
120089	†5.28.54	
120117	†5.28.55	
120157	†5.28.56	
120203	†5.28.57	
120247	†5.28.58	
120276	†5.28.59	
120297	†5.28.60	
120316	†5.28.61	
120339	†5.28.62	
120364	†5.28.63	
120397	†5.28.64	
120432	†5.28.65	
120464	†5.28.66	
120485	†5.28.67	
120517	†5.28.68	
120551	†5.28.69	
120575	†5.29.1	
120607	†5.29.2	
120624	†5.29.3	
120643	†5.29.4	
120666	†5.29.5	
120682	†5.29.6	
120706	†5.29.7	
120726	†5.29.8	
120740	†5.29.9	
120767	†5.29.10	
120790	†5.29.11	
120812	†5.29.12	
120839	†5.29.13	
120852	†5.29.14	
120873	†5.29.15	
120889	†5.29.16	
120908	†5.29.17	
120948	†5.29.18	
120982	†5.29.19	
121032	†5.29.20	
121057	†5.29.21	
121095	†5.29.22	
121129	†5.29.23	
121150	†5.29.24	
121173	†5.29.25	
121187	†5.29.26	
121210	†5.29.27	
121234	†5.29.28	
121258	†5.30.1	
121295	†5.30.2	
121325	†5.30.3	
121348	†5.30.4	
121376	†5.30.5	
121406	†5.30.6	
121437	†5.30.7	
121458	†5.30.8	
121479	†5.30.9	
121529	†5.30.10	
121578	†5.30.11	
121594	†5.30.12	
121615	†5.30.13	
121640	†5.30.14	
121662	†5.30.15	
121678	†5.30.16	
121732	†5.30.17	
121749	†5.30.18	
121779	†5.30.19	
121812	†5.30.20	
121853	†5.31.1	
121865	†5.31.2	
121892	†5.31.3	
121922	†5.31.4	
121948	†5.31.5	
121959	†5.31.6	
121990	†5.31.7	
122027	†5.31.8	
122044	†5.31.9	
122074	†5.31.10	
122093	†5.31.11	
122122	†5.31.12	
122160	†5.31.13	
122193	†5.31.14	
122238	†5.31.15	
122263	†5.31.16	
122304	†5.31.17	
122353	†5.31.18	
122377	†5.31.19	
122409	†5.31.20	
122450	†5.31.21	
122496	†5.31.22	
122512	†5.31.23	
122540	†5.31.24	
122556	†5.31.25	
122568	†5.31.26	
122593	†5.31.27	
122625	†5.31.28	
122662	†5.31.29	
122701	†5.31.30	
122718	†5.32.1	
122729	†5.32.2	
122751	†5.32.3	
122760	†5.32.4	
122781	†5.32.5	
122790	†5.32.6	
122812	†5.32.7	
122832	†5.32.8	
122848	†5.32.9	
122859	†5.32.10	
122880	†5.32.11	
122904	†5.32.12	
122915	†5.32.13	
122935	†5.32.14	
122958	†5.32.15	
122982	†5.32.16	
122991	†5.32.17	
123009	†5.32.18	
123020	†5.32.19	
123033	†5.32.20	
123059	†5.32.21	
123082	†5.32.22	
123102	†5.32.23	
123113	†5.32.24	
123131	†5.32.25	
123147	†5.32.26	
123157	†5.32.27	
123184	†5.32.28	
123195	†5.32.29	
123204	†5.32.30	
123222	†5.32.31	
123237	†5.32.32	
123258	†5.32.33	
123267	†5.32.34	
123279	†5.32.35	
123299	†5.32.36	
123321	†5.32.37	
123334	†5.32.38	
123356	†5.32.39	
123384	†5.32.40	
123404	†5.32.41	
123427	†5.32.42	
123448	†5.32.43	
123496	†5.32.44	
123534	†5.32.45	
123540	†5.32.46	
123571	†5.32.47	
123600	†5.32.48	
123610	†5.32.49	
123640	†5.32.50	
123672	†5.32.51	
123698	†5.32.52	
123707	†5.33.1	
123724	†5.33.2	
123749	†5.33.3	
123773	†5.33.4	
123781	†5.33.5	
123793	†5.33.6	
123803	†5.33.7	
123828	†5.33.8	
123853	†5.33.9	
123883	†5.33.10	
123906	†5.33.11	
123929	†5.33.12	
123954	†5.33.13	
123974	†5.33.14	
123984	†5.33.15	
123994	†5.33.16	
124017	†5.33.17	
124043	†5.33.18	
124058	†5.33.19	
124076	†5.33.20	
124090	†5.33.21	
124111	†5.33.22	
124123	†5.33.23	
124139	†5.33.24	
124159	†5.33.25	
124174	†5.33.26	
124193	†5.33.27	
124210	†5.33.28	
124228	†5.33.29	
124260	†5.34.1	
124288	†5.34.2	
124310	†5.34.3	
124321	†5.34.4	
124352	†5.34.5	
124363	†5.34.6	
124385	†5.34.7	
124406	†5.34.8	
124430	†5.34.9	
124458	†5.34.10	
124474	†5.34.11	
124499	†5.34.12	
124514	†6.1.1	
124530	†6.1.2	
124554	†6.1.3	
124574	†6.1.4	
124599	†6.1.5	
124627	†6.1.6	
124645	†6.1.7	
124676	†6.1.8	
124711	†6.1.9	
124733	†6.1.10	
124741	†6.1.11	
124778	†6.1.12	
124791	†6.1.13	
124815	†6.1.14	
124847	†6.1.15	
124892	†6.1.16	
124912	†6.1.17	
124932	†6.1.18	
124955	†6.2.1	
124994	†6.2.2	
125009	†6.2.3	
125035	†6.2.4	
125052	†6.2.5	
125074	†6.2.6	
125093	†6.2.7	
125119	†6.2.8	
125134	†6.2.9	
125152	†6.2.10	
125190	†6.2.11	
125222	†6.2.12	
125244	†6.2.13	
125276	†6.2.14	
125304	†6.2.15	
125310	†6.2.16	
125342	†6.2.17	
125354	†6.2.18	
125406	†6.2.19	
125441	†6.2.20	
125459	†6.2.21	
125471	†6.2.22	
125493	†6.2.23	
125516	†6.2.24	
125539	†6.3.1	
125559	†6.3.2	
125570	†6.3.3	
125603	†6.3.4	
125635	†6.3.5	
125650	†6.3.6	
125679	†6.3.7	
125706	†6.3.8	
125732	†6.3.9	
125748	†6.3.10	
125782	†6.3.11	
125793	†6.3.12	
125805	†6.3.13	
125840	†6.3.14	
125863	†6.3.15	
125909	†6.3.16	
125947	†6.3.17	
125980	†6.4.1	
125995	†6.4.2	
126004	†6.4.3	
126033	†6.4.4	
126048	†6.4.5	
126078	†6.4.6	
126102	†6.4.7	
126138	†6.4.8	
126180	†6.4.9	
126214	†6.4.10	
126244	†6.4.11	
126264	†6.4.12	
126287	†6.4.13	
126300	†6.4.14	
126321	†6.4.15	
126327	†6.4.16	
126343	†6.4.17	
126353	†6.4.18	
126394	†6.4.19	
126422	†6.4.20	
126436	†6.4.21	
126449	†6.4.22	
126460	†6.4.23	
126495	†6.4.24	
126520	†6.5.1	
126579	†6.5.2	
126601	†6.5.3	
126619	†6.5.4	
126642	†6.5.5	
126646	†6.5.6	
126698	†6.5.7	
126716	†6.5.8	
126727	†6.5.9	
126752	†6.5.10	
126777	†6.5.11	
126791	†6.5.12	
126820	†6.5.13	
126854	†6.5.14	
126881	†6.5.15	
126904	†6.6.1	
126916	†6.6.2	
126939	†6.6.3	
126946	†6.6.5	
126979	†6.6.6	
126988	†6.6.7	
127007	†6.6.8	
127029	†6.6.9	
127048	†6.6.10	
127071	†6.6.11	
127089	†6.6.12	
127107	†6.6.13	
127151	†6.6.14	
127162	†6.6.15	
127174	†6.6.16	
127195	†6.6.17	
127222	†6.6.18	
127248	†6.6.19	
127265	†6.6.20	
127303	†6.6.21	
127331	†6.6.22	
127353	†6.6.23	
127401	†6.6.24	
127424	†6.6.25	
127456	†6.6.26	
127512	†6.6.27	
127526	†6.7.1	
127561	†6.7.2	
127583	†6.7.3	
127616	†6.7.4	
127628	†6.7.5	
127661	†6.7.6	
127691	†6.7.7	
127721	†6.7.8	
127732	†6.7.9	
127758	†6.7.10	
127772	†6.7.11	
127793	†6.7.12	
127828	†6.7.13	
127862	†6.7.14	
127900	†6.7.15	
127922	†6.7.16	
127936	†6.7.17	
127949	†6.7.18	
127956	†6.7.19	
127982	†6.7.20	
127999	†6.7.21	
128037	†6.7.22	
128061	†6.7.23	
128080	†6.7.24	
128134	†6.7.25	
128154	†6.7.26	
128176	†6.8.1	
128211	†6.8.2	
128240	†6.8.3	
128266	†6.8.4	
128285	†6.8.5	
128315	†6.8.6	
128337	†6.8.7	
128348	†6.8.8	
128356	†6.8.9	
128378	†6.8.10	
128398	†6.8.11	
128416	†6.8.12	
128423	†6.8.14	
128459	†6.8.15	
128469	†6.8.16	
128481	†6.8.17	
128501	†6.8.18	
128549	†6.8.19	
128580	†6.8.20	
128607	†6.8.21	
128636	†6.8.22	
128665	†6.8.23	
128677	†6.8.24	
128718	†6.8.25	
128737	†6.8.27	
128762	†6.8.28	
128780	†6.8.29	
128825	†6.9.1	
128883	†6.9.2	
128893	†6.9.2a	
128904	†6.9.2b	
128935	†6.9.2c	
128950	†6.9.2d	
129013	†6.9.2e	
129038	†6.9.2f	
129074	†6.9.3	
129088	†6.9.4	
129115	†6.9.5	
129150	†6.9.6	
129175	†6.9.7	
129193	†6.9.8	
129210	†6.9.9	
129236	†6.9.10	
129265	†6.9.11	
129304	†6.9.12	
129324	†6.9.13	
129350	†6.9.14	
129361	†6.9.15	
129382	†6.9.16	
129403	†6.9.17	
129426	†6.9.18	
129451	†6.9.19	
129471	†6.9.20	
129490	†6.9.21	
129504	†6.9.22	
129529	†6.9.23	
129546	†6.9.24	
129595	†6.9.25	
129610	†6.9.26	
129630	†6.9.27	
129674	†6.10.1	
129716	†6.10.2	
129737	†6.10.3	
129762	†6.10.4	
129781	†6.10.5	
129815	†6.10.6	
129863	†6.10.7	
129881	†6.10.8	
129903	†6.10.9	
129915	†6.10.10	
129946	†6.10.11	
129991	†6.10.12	
130030	†6.10.13	
130062	†6.10.14	
130082	†6.10.16	
130096	†6.10.17	
130112	†6.10.18	
130128	†6.10.19	
130161	†6.10.20	
130187	†6.10.21	
130207	†6.10.22	
130222	†6.10.23	
130249	†6.10.24	
130290	†6.10.25	
130315	†6.10.26	
130333	†6.10.27	
130366	†6.10.28	
130406	†6.10.29	
130421	†6.10.30	
130467	†6.10.31	
130485	†6.10.32	
130516	†6.10.33	
130543	†6.10.34	
130561	†6.10.35	
130592	†6.10.36	
130605	†6.10.37	
130633	†6.10.38	
130644	†6.10.39	
130691	†6.10.40	
130728	†6.10.41	
130739	†6.10.42	
130760	†6.11.1	
130779	†6.11.2	
130804	†6.11.3	
130836	†6.11.4	
130858	†6.11.5	
130878	†6.11.6	
130911	†6.11.7	
130934	†6.11.8	
130967	†6.11.9	
130987	†6.11.10	
131011	†6.11.11	
131034	†6.11.12	
131062	†6.11.13	
131076	†6.11.14	
131103	†6.11.15	
131131	†6.11.16	
131162	†6.11.17	
131198	†6.11.18	
131209	†6.11.19	
131221	†6.11.20	
131250	†6.11.21	
131290	†6.11.22	
131309	†6.11.23	
131337	†6.12.1	
131373	†6.12.2	
131404	†6.12.3	
131432	†6.12.4	
131447	†6.12.5	
131472	†6.12.6	
131496	†6.12.7	
131541	†6.12.8	
131578	†6.12.9	
131590	†6.12.10	
131594	†6.12.11	
131598	†6.12.12	
131602	†6.12.13	
131606	†6.12.14	
131610	†6.12.15	
131614	†6.12.16	
131616	†6.12.17	
131620	†6.12.18	
131624	†6.12.19	
131626	†6.12.20	
131632	†6.12.21	
131636	†6.12.22	
131642	†6.12.23	
131650	†6.12.24	
131657	†6.13.1	
131679	†6.13.2	
131692	†6.13.3	
131730	†6.13.4	
131748	†6.13.5	
131772	†6.13.6	
131803	†6.13.7	
131837	†6.13.8	
131867	†6.13.9	
131892	†6.13.10	
131907	†6.13.11	
131926	†6.13.12	
131951	†6.13.13	
131980	†6.13.14	
132018	†6.13.15	
132027	†6.13.16	
132052	†6.13.17	
132070	†6.13.18	
132076	†6.13.19	
132088	†6.13.20	
132095	†6.13.21	
132141	†6.13.22	
132153	†6.13.23	
132175	†6.13.24	
132184	†6.13.25	
132207	†6.13.26	
132223	†6.13.27	
132254	†6.13.28	
132269	†6.13.29	
132279	†6.13.30	
132308	†6.13.31	
132341	†6.13.32	
132360	†6.14.1	
132389	†6.14.2	
132406	†6.14.3	
132419	†6.14.4	
132452	†6.14.5	
132467	†6.14.6	
132505	†6.14.7	
132531	†6.14.8	
132552	†6.14.9	
132584	†6.14.10	
132621	†6.14.11	
132639	†6.14.12	
132684	†6.14.13	
132700	†6.14.14	
132727	†6.14.15	
132747	†6.15.1	
132769	†6.15.2	
132789	†6.15.3	
132818	†6.15.4	
132843	†6.15.5	
132874	†6.15.6	
132894	†6.15.7	
132934	†6.15.8	
132972	†6.15.9	
133000	†6.15.10	
133030	†6.15.11	
133062	†6.15.12	
133082	†6.15.13	
133109	†6.15.14	
133127	†6.15.15	
133144	†6.15.16	
133167	†6.15.17	
133186	†6.15.18	
133213	†6.15.19	
133242	†6.15.20	
133248	†6.15.21	
133269	†6.15.22	
133275	†6.15.23	
133279	†6.15.24	
133287	†6.15.25	
133293	†6.15.26	
133299	†6.15.27	
133303	†6.15.28	
133315	†6.15.29	
133320	†6.15.30	
133326	†6.15.31	
133332	†6.15.32	
133344	†6.15.33	
133352	†6.15.34	
133360	†6.15.35	
133370	†6.15.36	
133385	†6.15.37	
133390	†6.15.38	
133396	†6.15.39	
133402	†6.15.40	
133408	†6.15.41	
133422	†6.15.42	
133425	†6.15.43	
133431	†6.15.44	
133447	†6.15.45	
133456	†6.15.46	
133469	†6.15.47	
133497	†6.15.48	
133506	†6.15.49	
133513	†6.15.50	
133519	†6.15.51	
133531	†6.15.52	
133536	†6.15.53	
133542	†6.15.54	
133558	†6.15.55	
133565	†6.15.56	
133571	†6.15.57	
133581	†6.15.58	
133586	†6.15.59	
133598	†6.15.59a	
133628	†6.15.60	
133641	†6.15.61	
133649	†6.15.62	
133663	†6.15.63	
133687	†6.16.1	
133713	†6.16.2	
133724	†6.16.3	
133747	†6.16.4	
133755	†6.16.5	
133781	†6.16.6	
133806	†6.16.7	
133824	†6.16.8	
133849	†6.16.9	
133870	†6.16.10	
133925	†6.17.1	
133954	†6.17.2	
133993	†6.17.3	
134021	†6.17.4	
134062	†6.17.5	
134080	†6.17.6	
134101	†6.17.7	
134125	†6.17.8	
134137	†6.17.9	
134171	†6.17.10	
134196	†6.17.11	
134234	†6.17.12	
134253	†6.17.13	
134271	†6.17.14	
134298	†6.17.15	
134320	†6.17.16	
134351	†6.17.17	
134370	†6.17.18	
134398	†6.18.1	
134419	†6.18.2	
134429	†6.18.3	
134447	†6.18.4	
134472	†6.18.5	
134491	†6.18.6	
134512	†6.18.7	
134551	†6.18.8	
134585	†6.18.9	
134608	†6.18.10	
134617	†6.18.11	
134642	†6.18.12	
134676	†6.18.13	
134705	†6.18.14	
134747	†6.18.15	
134764	†6.18.16	
134798	†6.18.17	
134820	†6.18.18	
134829	†6.18.19	
134863	†6.18.20	
134881	†6.18.21	
134896	†6.18.22	
134902	†6.18.23	
134908	†6.18.24	
134923	†6.18.25	
134928	†6.18.26	
134934	†6.18.27	
134944	†6.18.28	
134969	†6.19.1	
134987	†6.19.2	
134997	†6.19.3	
135003	†6.19.4	
135009	†6.19.5	
135015	†6.19.6	
135028	†6.19.7	
135041	†6.19.8	
135060	†6.19.9	
135088	†6.19.10	
135106	†6.19.11	
135125	†6.19.12	
135146	†6.19.13	
135164	†6.19.14	
135178	†6.19.15	
135188	†6.19.16	
135202	†6.19.17	
135210	†6.19.18	
135220	†6.19.19	
135228	†6.19.20	
135234	†6.19.21	
135244	†6.19.22	
135266	†6.19.23	
135281	†6.19.24	
135288	†6.19.25	
135301	†6.19.26	
135318	†6.19.27	
135347	†6.19.28	
135359	†6.19.29	
135390	†6.19.30	
135396	†6.19.31	
135410	†6.19.32	
135418	†6.19.33	
135443	†6.19.34	
135472	†6.19.35	
135484	†6.19.36	
135490	†6.19.37	
135497	†6.19.38	
135506	†6.19.39	
135512	†6.19.40	
135520	†6.19.41	
135530	†6.19.42	
135536	†6.19.43	
135542	†6.19.44	
135548	†6.19.45	
135554	†6.19.46	
135561	†6.19.47	
135577	†6.19.47a	
135610	†6.19.48	
135637	†6.19.48a	
135661	†6.19.49	
135682	†6.19.50	
135708	†6.19.51	
135748	†6.20.1	
135754	†6.20.2	
135770	†6.20.3	
135801	†6.20.7	
135832	†6.20.8	
135869	†6.20.9	
135907	†6.21.1	
135933	†6.21.2	
135958	†6.21.3	
135977	†6.21.4	
136008	†6.21.5	
136032	†6.21.6	
136062	†6.21.7	
136083	†6.21.8	
136103	†6.21.9	
136124	†6.21.10	
136140	†6.21.11	
136160	†6.21.12	
136178	†6.21.13	
136204	†6.21.14	
136218	†6.21.15	
136232	†6.21.16	
136257	†6.21.17	
136274	†6.21.18	
136288	†6.21.19	
136297	†6.21.20	
136319	†6.21.21	
136345	†6.21.22	
136364	†6.21.23	
136382	†6.21.24	
136396	†6.21.25	
136417	†6.21.26	
136432	†6.21.27	
136467	†6.21.28	
136484	†6.21.29	
136500	†6.21.30	
136517	†6.21.31	
136531	†6.21.32	
136566	†6.21.33	
136577	†6.21.34	
136604	†6.21.35	
136618	†6.21.36	
136653	†6.21.37	
136669	†6.21.38	
136696	†6.21.39	
136714	†6.21.40	
136735	†6.21.41	
136752	†6.21.42	
136767	†6.21.42a	
136777	†6.21.42b	
136802	†6.21.42c	
136811	†6.21.42d	
136837	†6.21.43	
136858	†6.21.44	
136888	†6.21.45	
136904	†6.22.1	
136919	†6.22.2	
136942	†6.22.3	
136963	†6.22.4	
137001	†6.22.5	
137049	†6.22.6	
137062	†6.22.7	
137100	†6.22.8	
137132	†6.22.9	
137173	†6.22.10	
137207	†6.22.11	
137242	†6.22.12	
137254	†6.22.13	
137286	†6.22.14	
137307	†6.22.15	
137332	†6.22.16	
137361	†6.22.17	
137383	†6.22.18	
137404	†6.22.19	
137454	†6.22.20	
137484	†6.22.21	
137504	†6.22.22	
137532	†6.22.23	
137559	†6.22.24	
137582	†6.22.25	
137611	†6.22.26	
137626	†6.22.27	
137681	†6.22.28	
137729	†6.22.29	
137768	†6.22.30	
137803	†6.22.31	
137841	†6.22.32	
137879	†6.22.33	
137923	†6.22.34	
137952	†6.23.1	
137975	†6.23.2	
138008	†6.23.3	
138032	†6.23.4	
138067	†6.23.5	
138111	†6.23.6	
138133	†6.23.7	
138160	†6.23.8	
138172	†6.23.9	
138193	†6.23.10	
138207	†6.23.11	
138216	†6.23.12	
138239	†6.23.13	
138291	†6.23.14	
138336	†6.23.15	
138379	†6.23.16	
138400	†6.24.1	
138427	†6.24.2	
138462	†6.24.3	
138490	†6.24.4	
138527	†6.24.5	
138546	†6.24.6	
138573	†6.24.7	
138617	†6.24.8	
138650	†6.24.9	
138669	†6.24.10	
138691	†6.24.11	
138734	†6.24.12	
138760	†6.24.13	
138788	†6.24.14	
138822	†6.24.15	
138871	†6.24.16	
138885	†6.24.17	
138921	†6.24.18	
138947	†6.24.19	
138974	†6.24.20	
138994	†6.24.21	
139004	†6.24.22	
139020	†6.24.23	
139039	†6.24.24	
139052	†6.24.25	
139077	†6.24.26	
139100	†6.24.27	
139148	†6.24.28	
139160	†6.24.29	
139192	†6.24.30	
139206	†6.24.31	
139227	†6.24.31a	
139267	†6.24.32	
139304	†6.24.33	
139331	†6.24.33a	
139362	†6.24.33b	
140474	†7.1.1	
140500	†7.1.2	
140513	†7.1.3	
140546	†7.1.4	
140570	†7.1.5	
140588	†7.1.6	
140611	†7.1.7	
140651	†7.1.8	
140673	†7.1.9	
140695	†7.1.10	
140729	†7.1.11	
140746	†7.1.12	
140767	†7.1.13	
140787	†7.1.14	
140823	†7.1.15	
140855	†7.1.16	
140892	†7.1.17	
140917	†7.1.18	
140948	†7.1.19	
140969	†7.1.20	
140987	†7.1.21	
141013	†7.1.22	
141028	†7.1.23	
141042	†7.1.24	
141070	†7.1.25	
141092	†7.1.26	
141117	†7.1.27	
141195	†7.1.28	
