lxx.V.API3P	<null>	verb, Aor Pass Ind 3rd Plur
lxx.V.API3S	<null>	verb, Aor Pass Ind 3rd Sing
lxx.V.APN	<null>	verb, Acc Plur Neut
lxx.V.APO1P	<null>	verb, Aor Pass Opt 1st Plur
lxx.V.APO1S	<null>	verb, Aor Pass Opt 1st Sing
lxx.V.APO2P	<null>	verb, Aor Pass Opt 2nd Plur
lxx.V.APO2S	<null>	verb, Aor Pass Opt 2nd Sing
lxx.V.APO3P	<null>	verb, Aor Pass Opt 3rd Plur
lxx.V.APO3S	<null>	verb, Aor Pass Opt 3rd Sing
lxx.V.APP2S	<null>	verb, Aor Pass Part 2nd Sing
lxx.V.APPAPF	<null>	verb, Aor Pass Part Acc Plur Fem
lxx.V.APPAPM	<null>	verb, Aor Pass Part Acc Plur Masc
lxx.V.APPAPN	<null>	verb, Aor Pass Part Acc Plur Neut
lxx.V.APPASF	<null>	verb, Aor Pass Part Acc Sing Fem
lxx.V.APPASM	<null>	verb, Aor Pass Part Acc Sing Masc
lxx.V.APPASN	<null>	verb, Aor Pass Part Acc Sing Neut
lxx.V.APPDPM	<null>	verb, Aor Pass Part Dat Plur Masc
lxx.V.APPDPN	<null>	verb, Aor Pass Part Dat Plur Neut
lxx.V.APPDSF	<null>	verb, Aor Pass Part Dat Sing Fem
lxx.V.APPDSM	<null>	verb, Aor Pass Part Dat Sing Masc
lxx.V.APPGPM	<null>	verb, Aor Pass Part Gen Plur Masc
lxx.V.APPGPN	<null>	verb, Aor Pass Part Gen Plur Neut
lxx.V.APPGSF	<null>	verb, Aor Pass Part Gen Sing Fem
lxx.V.APPGSM	<null>	verb, Aor Pass Part Gen Sing Masc
lxx.V.APPGSN	<null>	verb, Aor Pass Part Gen Sing Neut
lxx.V.APPNPF	<null>	verb, Aor Pass Part Nom Plur Fem
lxx.V.APPNPM	<null>	verb, Aor Pass Part Nom Plur Masc
lxx.V.APPNPN	<null>	verb, Aor Pass Part Nom Plur Neut
lxx.V.APPNSF	<null>	verb, Aor Pass Part Nom Sing Fem
lxx.V.APPNSM	<null>	verb, Aor Pass Part Nom Sing Masc
lxx.V.APPNSN	<null>	verb, Aor Pass Part Nom Sing Neut
lxx.V.APPVSF	<null>	verb, Aor Pass Part Voc Sing Fem
lxx.V.APS1P	<null>	verb, Aor Pass Subj 1st Plur
lxx.V.APS1S	<null>	verb, Aor Pass Subj 1st Sing
lxx.V.APS2P	<null>	verb, Aor Pass Subj 2nd Plur
lxx.V.APS2S	<null>	verb, Aor Pass Subj 2nd Sing
lxx.V.APS3P	<null>	verb, Aor Pass Subj 3rd Plur
lxx.V.APS3S	<null>	verb, Aor Pass Subj 3rd Sing
lxx.V.FAD2S	<null>	verb, Fut Act Imperative 2nd Sing
lxx.V.FAI1P	<null>	verb, Fut Act Ind 1st Plur
lxx.V.FAI1S	<null>	verb, Fut Act Ind 1st Sing
lxx.V.FAI2P	<null>	verb, Fut Act Ind 2nd Plur
lxx.V.FAI2S	<null>	verb, Fut Act Ind 2nd Sing
lxx.V.FAI3P	<null>	verb, Fut Act Ind 3rd Plur
lxx.V.FAI3S	<null>	verb, Fut Act Ind 3rd Sing
lxx.V.FAN	<null>	verb, Fut Act Infin
lxx.V.FAO3P	<null>	verb, Fut Act Opt 3rd Plur
lxx.V.FAO3S	<null>	verb, Fut Act Opt 3rd Sing
lxx.V.FAPAPM	<null>	verb, Fut Act Part Acc Plur Masc
lxx.V.FAPASM	<null>	verb, Fut Act Part Acc Sing Masc
lxx.V.FAPASN	<null>	verb, Fut Act Part Acc Sing Neut
lxx.V.FAPNPM	<null>	verb, Fut Act Part Nom Plur Masc
lxx.V.FAPNSF	<null>	verb, Fut Act Part Nom Sing Fem
lxx.V.FAPNSM	<null>	verb, Fut Act Part Nom Sing Masc
lxx.V.FAPNSN	<null>	verb, Fut Act Part Nom Sing Neut
lxx.V.FAS1S	<null>	verb, Fut Act Subj 1st Sing
lxx.V.FMD2P	<null>	verb, Fut Mid Imperative 2nd Plur
lxx.V.FMI1P	<null>	verb, Fut Mid Ind 1st Plur
lxx.V.FMI1S	<null>	verb, Fut Mid Ind 1st Sing
lxx.V.FMI2P	<null>	verb, Fut Mid Ind 2nd Plur
lxx.V.FMI2S	<null>	verb, Fut Mid Ind 2nd Sing
lxx.V.FMI3P	<null>	verb, Fut Mid Ind 3rd Plur
lxx.V.FMI3S	<null>	verb, Fut Mid Ind 3rd Sing
lxx.V.FMN	<null>	verb, Fut Mid Infin
lxx.V.FMO1P	<null>	verb, Fut Mid Opt 1st Plur
lxx.V.FMO3S	<null>	verb, Fut Mid Opt 3rd Sing
lxx.V.FMPAPM	<null>	verb, Fut Mid Part Acc Plur Masc
lxx.V.FMPAPN	<null>	verb, Fut Mid Part Acc Plur Neut
lxx.V.FMPASF	<null>	verb, Fut Mid Part Acc Sing Fem
lxx.V.FMPASM	<null>	verb, Fut Mid Part Acc Sing Masc
lxx.V.FMPASN	<null>	verb, Fut Mid Part Acc Sing Neut
lxx.V.FMPGPN	<null>	verb, Fut Mid Part Gen Plur Neut
lxx.V.FMPGSF	<null>	verb, Fut Mid Part Gen Sing Fem
lxx.V.FMPGSM	<null>	verb, Fut Mid Part Gen Sing Masc
lxx.V.FMPNPN	<null>	verb, Fut Mid Part Nom Plur Neut
lxx.V.FMPNSM	<null>	verb, Fut Mid Part Nom Sing Masc
lxx.V.FMPNSN	<null>	verb, Fut Mid Part Nom Sing Neut
lxx.V.FMS2S	<null>	verb, Fut Mid Subj 2nd Sing
lxx.V.FPI1P	<null>	verb, Fut Pass Ind 1st Plur
lxx.V.FPI1S	<null>	verb, Fut Pass Ind 1st Sing
lxx.V.FPI2P	<null>	verb, Fut Pass Ind 2nd Plur
lxx.V.FPI2S	<null>	verb, Fut Pass Ind 2nd Sing
lxx.V.FPI3P	<null>	verb, Fut Pass Ind 3rd Plur
lxx.V.FPI3S	<null>	verb, Fut Pass Ind 3rd Sing
lxx.V.FPN	<null>	verb, Fut Pass Infin
lxx.V.FPPAPF	<null>	verb, Fut Pass Part Acc Plur Fem
lxx.V.FPPAPM	<null>	verb, Fut Pass Part Acc Plur Masc
lxx.V.FPPAPN	<null>	verb, Fut Pass Part Acc Plur Neut
lxx.V.FPPDPM	<null>	verb, Fut Pass Part Dat Plur Masc
lxx.V.FPPDPN	<null>	verb, Fut Pass Part Dat Plur Neut
lxx.V.FPPDSM	<null>	verb, Fut Pass Part Dat Sing Masc
lxx.V.FPPGPM	<null>	verb, Fut Pass Part Gen Plur Masc
lxx.V.FPPNPM	<null>	verb, Fut Pass Part Nom Plur Masc
lxx.V.FPPNSM	<null>	verb, Fut Pass Part Nom Sing Masc
lxx.V.FPPNSN	<null>	verb, Fut Pass Part Nom Sing Neut
lxx.V.FPS2S	<null>	verb, Fut Pass Subj 2nd Sing
lxx.V.FPS3P	<null>	verb, Fut Pass Subj 3rd Plur
lxx.V.IAI1P	<null>	verb, Imperf Act Ind 1st Plur
lxx.V.IAI1S	<null>	verb, Imperf Act Ind 1st Sing
lxx.V.IAI2P	<null>	verb, Imperf Act Ind 2nd Plur
lxx.V.IAI2S	<null>	verb, Imperf Act Ind 2nd Sing
lxx.V.IAI3P	<null>	verb, Imperf Act Ind 3rd Plur
lxx.V.IAI3S	<null>	verb, Imperf Act Ind 3rd Sing
lxx.V.IAS2P	<null>	verb, Imperf Act Subj 2nd Plur
lxx.V.IAS2S	<null>	verb, Imperf Act Subj 2nd Sing
lxx.V.IMI1P	<null>	verb, Imperf Mid Ind 1st Plur
lxx.V.IMI1S	<null>	verb, Imperf Mid Ind 1st Sing
lxx.V.IMI2P	<null>	verb, Imperf Mid Ind 2nd Plur
lxx.V.IMI2S	<null>	verb, Imperf Mid Ind 2nd Sing
lxx.V.IMI3P	<null>	verb, Imperf Mid Ind 3rd Plur
lxx.V.IMI3S	<null>	verb, Imperf Mid Ind 3rd Sing
lxx.V.IPI3P	<null>	verb, Imperf Pass Ind 3rd Plur
lxx.V.IPI3S	<null>	verb, Imperf Pass Ind 3rd Sing
lxx.V.PAD2P	<null>	verb, Pres Act Imperative 2nd Plur
lxx.V.PAD2S	<null>	verb, Pres Act Imperative 2nd Sing
lxx.V.PAD3P	<null>	verb, Pres Act Imperative 3rd Plur
lxx.V.PAD3S	<null>	verb, Pres Act Imperative 3rd Sing
lxx.V.PAI	<null>	verb, Pres Act Ind
lxx.V.PAI1P	<null>	verb, Pres Act Ind 1st Plur
lxx.V.PAI1S	<null>	verb, Pres Act Ind 1st Sing
lxx.V.PAI2P	<null>	verb, Pres Act Ind 2nd Plur
lxx.V.PAI2S	<null>	verb, Pres Act Ind 2nd Sing
lxx.V.PAI3P	<null>	verb, Pres Act Ind 3rd Plur
lxx.V.PAI3S	<null>	verb, Pres Act Ind 3rd Sing
lxx.V.PAN	<null>	verb, Pres Act Infin
lxx.V.PAO1S	<null>	verb, Pres Act Opt 1st Sing
lxx.V.PAO2P	<null>	verb, Pres Act Opt 2nd Plur
lxx.V.PAO3P	<null>	verb, Pres Act Opt 3rd Plur
lxx.V.PAO3S	<null>	verb, Pres Act Opt 3rd Sing
lxx.V.PAPAPF	<null>	verb, Pres Act Part Acc Plur Fem
lxx.V.PAPAPM	<null>	verb, Pres Act Part Acc Plur Masc
lxx.V.PAPAPN	<null>	verb, Pres Act Part Acc Plur Neut
lxx.V.PAPASF	<null>	verb, Pres Act Part Acc Sing Fem
lxx.V.PAPASM	<null>	verb, Pres Act Part Acc Sing Masc
lxx.V.PAPASN	<null>	verb, Pres Act Part Acc Sing Neut
lxx.V.PAPDPF	<null>	verb, Pres Act Part Dat Plur Fem
lxx.V.PAPDPM	<null>	verb, Pres Act Part Dat Plur Masc
lxx.V.PAPDPN	<null>	verb, Pres Act Part Dat Plur Neut
lxx.V.PAPDSF	<null>	verb, Pres Act Part Dat Sing Fem
lxx.V.PAPDSM	<null>	verb, Pres Act Part Dat Sing Masc
lxx.V.PAPDSN	<null>	verb, Pres Act Part Dat Sing Neut
lxx.V.PAPGPF	<null>	verb, Pres Act Part Gen Plur Fem
lxx.V.PAPGPM	<null>	verb, Pres Act Part Gen Plur Masc
lxx.V.PAPGPN	<null>	verb, Pres Act Part Gen Plur Neut
lxx.V.PAPGSF	<null>	verb, Pres Act Part Gen Sing Fem
lxx.V.PAPGSM	<null>	verb, Pres Act Part Gen Sing Masc
lxx.V.PAPGSN	<null>	verb, Pres Act Part Gen Sing Neut
lxx.V.PAPNPF	<null>	verb, Pres Act Part Nom Plur Fem
lxx.V.PAPNPM	<null>	verb, Pres Act Part Nom Plur Masc
lxx.V.PAPNPN	<null>	verb, Pres Act Part Nom Plur Neut
lxx.V.PAPNSF	<null>	verb, Pres Act Part Nom Sing Fem
lxx.V.PAPNSM	<null>	verb, Pres Act Part Nom Sing Masc
lxx.V.PAPNSN	<null>	verb, Pres Act Part Nom Sing Neut
lxx.V.PAPVPM	<null>	verb, Pres Act Part Voc Plur Masc
lxx.V.PAPVSF	<null>	verb, Pres Act Part Voc Sing Fem
lxx.V.PAPVSM	<null>	verb, Pres Act Part Voc Sing Masc
lxx.V.PAS1P	<null>	verb, Pres Act Subj 1st Plur
lxx.V.PAS1S	<null>	verb, Pres Act Subj 1st Sing
lxx.V.PAS2P	<null>	verb, Pres Act Subj 2nd Plur
lxx.V.PAS2S	<null>	verb, Pres Act Subj 2nd Sing
lxx.V.PAS3P	<null>	verb, Pres Act Subj 3rd Plur
lxx.V.PAS3S	<null>	verb, Pres Act Subj 3rd Sing
lxx.V.PMD2P	<null>	verb, Pres Mid Imperative 2nd Plur
lxx.V.PMD2S	<null>	verb, Pres Mid Imperative 2nd Sing
lxx.V.PMD3P	<null>	verb, Pres Mid Imperative 3rd Plur
lxx.V.PMD3S	<null>	verb, Pres Mid Imperative 3rd Sing
lxx.V.PMI1P	<null>	verb, Pres Mid Ind 1st Plur
lxx.V.PMI1S	<null>	verb, Pres Mid Ind 1st Sing
lxx.V.PMI2P	<null>	verb, Pres Mid Ind 2nd Plur
lxx.V.PMI2S	<null>	verb, Pres Mid Ind 2nd Sing
lxx.V.PMI3P	<null>	verb, Pres Mid Ind 3rd Plur
lxx.V.PMI3S	<null>	verb, Pres Mid Ind 3rd Sing
lxx.V.PMN	<null>	verb, Pres Mid Infin
lxx.V.PMO1S	<null>	verb, Pres Mid Opt 1st Sing
lxx.V.PMO2S	<null>	verb, Pres Mid Opt 2nd Sing
lxx.V.PMO3P	<null>	verb, Pres Mid Opt 3rd Plur
lxx.V.PMO3S	<null>	verb, Pres Mid Opt 3rd Sing
lxx.V.PMP3P	<null>	verb, Pres Mid Part 3rd Plur
lxx.V.PMPAPF	<null>	verb, Pres Mid Part Acc Plur Fem
lxx.V.PMPAPM	<null>	verb, Pres Mid Part Acc Plur Masc
lxx.V.PMPAPN	<null>	verb, Pres Mid Part Acc Plur Neut
lxx.V.PMPASF	<null>	verb, Pres Mid Part Acc Sing Fem
lxx.V.PMPASM	<null>	verb, Pres Mid Part Acc Sing Masc
lxx.V.PMPASN	<null>	verb, Pres Mid Part Acc Sing Neut
lxx.V.PMPDPF	<null>	verb, Pres Mid Part Dat Plur Fem
lxx.V.PMPDPM	<null>	verb, Pres Mid Part Dat Plur Masc
lxx.V.PMPDPN	<null>	verb, Pres Mid Part Dat Plur Neut
lxx.V.PMPDSF	<null>	verb, Pres Mid Part Dat Sing Fem
lxx.V.PMPDSM	<null>	verb, Pres Mid Part Dat Sing Masc
lxx.V.PMPDSN	<null>	verb, Pres Mid Part Dat Sing Neut
lxx.V.PMPGPF	<null>	verb, Pres Mid Part Gen Plur Fem
lxx.V.PMPGPM	<null>	verb, Pres Mid Part Gen Plur Masc
lxx.V.PMPGPN	<null>	verb, Pres Mid Part Gen Plur Neut
lxx.V.PMPGSF	<null>	verb, Pres Mid Part Gen Sing Fem
lxx.V.PMPGSM	<null>	verb, Pres Mid Part Gen Sing Masc
lxx.V.PMPGSN	<null>	verb, Pres Mid Part Gen Sing Neut
lxx.V.PMPNDM	<null>	verb, Pres Mid Part Nom Dual Masc
lxx.V.PMPNPF	<null>	verb, Pres Mid Part Nom Plur Fem
lxx.V.PMPNPM	<null>	verb, Pres Mid Part Nom Plur Masc
lxx.V.PMPNPN	<null>	verb, Pres Mid Part Nom Plur Neut
lxx.V.PMPNSF	<null>	verb, Pres Mid Part Nom Sing Fem
lxx.V.PMPNSM	<null>	verb, Pres Mid Part Nom Sing Masc
lxx.V.PMPNSN	<null>	verb, Pres Mid Part Nom Sing Neut
lxx.V.PMPVPM	<null>	verb, Pres Mid Part Voc Plur Masc
lxx.V.PMPVPN	<null>	verb, Pres Mid Part Voc Plur Neut
lxx.V.PMPVSM	<null>	verb, Pres Mid Part Voc Sing Masc
lxx.V.PMS1P	<null>	verb, Pres Mid Subj 1st Plur
lxx.V.PMS1S	<null>	verb, Pres Mid Subj 1st Sing
lxx.V.PMS2P	<null>	verb, Pres Mid Subj 2nd Plur
lxx.V.PMS2S	<null>	verb, Pres Mid Subj 2nd Sing
lxx.V.PMS3P	<null>	verb, Pres Mid Subj 3rd Plur
lxx.V.PMS3S	<null>	verb, Pres Mid Subj 3rd Sing
lxx.V.PPD2S	<null>	verb, Pres Pass Imperative 2nd Sing
lxx.V.PPD3P	<null>	verb, Pres Pass Imperative 3rd Plur
lxx.V.PPD3S	<null>	verb, Pres Pass Imperative 3rd Sing
lxx.V.PPI1P	<null>	verb, Pres Pass Ind 1st Plur
lxx.V.PPI1S	<null>	verb, Pres Pass Ind 1st Sing
lxx.V.PPI2P	<null>	verb, Pres Pass Ind 2nd Plur
lxx.V.PPI2S	<null>	verb, Pres Pass Ind 2nd Sing
lxx.V.PPI3P	<null>	verb, Pres Pass Ind 3rd Plur
lxx.V.PPI3S	<null>	verb, Pres Pass Ind 3rd Sing
lxx.V.PPN	<null>	verb, Pres Pass Infin
lxx.V.PPPAPF	<null>	verb, Pres Pass Part Acc Plur Fem
lxx.V.PPPAPM	<null>	verb, Pres Pass Part Acc Plur Masc
lxx.V.PPPAPN	<null>	verb, Pres Pass Part Acc Plur Neut
lxx.V.PPPASF	<null>	verb, Pres Pass Part Acc Sing Fem
lxx.V.PPPASM	<null>	verb, Pres Pass Part Acc Sing Masc
lxx.V.PPPASN	<null>	verb, Pres Pass Part Acc Sing Neut
lxx.V.PPPDPM	<null>	verb, Pres Pass Part Dat Plur Masc
lxx.V.PPPDSM	<null>	verb, Pres Pass Part Dat Sing Masc
lxx.V.PPPDSN	<null>	verb, Pres Pass Part Dat Sing Neut
lxx.V.PPPGPF	<null>	verb, Pres Pass Part Gen Plur Fem
lxx.V.PPPGPM	<null>	verb, Pres Pass Part Gen Plur Masc
lxx.V.PPPGPN	<null>	verb, Pres Pass Part Gen Plur Neut
lxx.V.PPPGSF	<null>	verb, Pres Pass Part Gen Sing Fem
lxx.V.PPPGSM	<null>	verb, Pres Pass Part Gen Sing Masc
lxx.V.PPPGSN	<null>	verb, Pres Pass Part Gen Sing Neut
lxx.V.PPPNPF	<null>	verb, Pres Pass Part Nom Plur Fem
lxx.V.PPPNPM	<null>	verb, Pres Pass Part Nom Plur Masc
lxx.V.PPPNPN	<null>	verb, Pres Pass Part Nom Plur Neut
lxx.V.PPPNSF	<null>	verb, Pres Pass Part Nom Sing Fem
lxx.V.PPPNSM	<null>	verb, Pres Pass Part Nom Sing Masc
lxx.V.PPPNSN	<null>	verb, Pres Pass Part Nom Sing Neut
lxx.V.PPS2S	<null>	verb, Pres Pass Subj 2nd Sing
lxx.V.PPS3S	<null>	verb, Pres Pass Subj 3rd Sing
lxx.V.XAD2P	<null>	verb, Perf Act Imperative 2nd Plur
lxx.V.XAD2S	<null>	verb, Perf Act Imperative 2nd Sing
lxx.V.XAD3P	<null>	verb, Perf Act Imperative 3rd Plur
lxx.V.XAD3S	<null>	verb, Perf Act Imperative 3rd Sing
lxx.V.XAI1P	<null>	verb, Perf Act Ind 1st Plur
lxx.V.XAI1S	<null>	verb, Perf Act Ind 1st Sing
lxx.V.XAI2P	<null>	verb, Perf Act Ind 2nd Plur
lxx.V.XAI2S	<null>	verb, Perf Act Ind 2nd Sing
lxx.V.XAI3P	<null>	verb, Perf Act Ind 3rd Plur
lxx.V.XAI3S	<null>	verb, Perf Act Ind 3rd Sing
lxx.V.XAN	<null>	verb, Perf Act Infin
lxx.V.XAO3S	<null>	verb, Perf Act Opt 3rd Sing
lxx.V.XAPAPF	<null>	verb, Perf Act Part Acc Plur Fem
lxx.V.XAPAPM	<null>	verb, Perf Act Part Acc Plur Masc
lxx.V.XAPAPN	<null>	verb, Perf Act Part Acc Plur Neut
lxx.V.XAPASF	<null>	verb, Perf Act Part Acc Sing Fem
lxx.V.XAPASM	<null>	verb, Perf Act Part Acc Sing Masc
lxx.V.XAPASN	<null>	verb, Perf Act Part Acc Sing Neut
lxx.V.XAPDPM	<null>	verb, Perf Act Part Dat Plur Masc
lxx.V.XAPDPN	<null>	verb, Perf Act Part Dat Plur Neut
lxx.V.XAPDSF	<null>	verb, Perf Act Part Dat Sing Fem
lxx.V.XAPDSM	<null>	verb, Perf Act Part Dat Sing Masc
lxx.V.XAPDSN	<null>	verb, Perf Act Part Dat Sing Neut
lxx.V.XAPGPF	<null>	verb, Perf Act Part Gen Plur Fem
lxx.V.XAPGPM	<null>	verb, Perf Act Part Gen Plur Masc
lxx.V.XAPGPN	<null>	verb, Perf Act Part Gen Plur Neut
lxx.V.XAPGSF	<null>	verb, Perf Act Part Gen Sing Fem
lxx.V.XAPGSM	<null>	verb, Perf Act Part Gen Sing Masc
lxx.V.XAPGSN	<null>	verb, Perf Act Part Gen Sing Neut
lxx.V.XAPNPF	<null>	verb, Perf Act Part Nom Plur Fem
lxx.V.XAPNPM	<null>	verb, Perf Act Part Nom Plur Masc
lxx.V.XAPNPN	<null>	verb, Perf Act Part Nom Plur Neut
lxx.V.XAPNSF	<null>	verb, Perf Act Part Nom Sing Fem
lxx.V.XAPNSM	<null>	verb, Perf Act Part Nom Sing Masc
lxx.V.XAPNSN	<null>	verb, Perf Act Part Nom Sing Neut
lxx.V.XAPVPM	<null>	verb, Perf Act Part Voc Plur Masc
lxx.V.XAS2P	<null>	verb, Perf Act Subj 2nd Plur
lxx.V.XAS2S	<null>	verb, Perf Act Subj 2nd Sing
lxx.V.XAS3P	<null>	verb, Perf Act Subj 3rd Plur
lxx.V.XMD2P	<null>	verb, Perf Mid Imperative 2nd Plur
lxx.V.XMD3P	<null>	verb, Perf Mid Imperative 3rd Plur
lxx.V.XMD3S	<null>	verb, Perf Mid Imperative 3rd Sing
lxx.V.XMI1P	<null>	verb, Perf Mid Ind 1st Plur
lxx.V.XMI1S	<null>	verb, Perf Mid Ind 1st Sing
lxx.V.XMI2P	<null>	verb, Perf Mid Ind 2nd Plur
lxx.V.XMI2S	<null>	verb, Perf Mid Ind 2nd Sing
lxx.V.XMI3P	<null>	verb, Perf Mid Ind 3rd Plur
lxx.V.XMI3S	<null>	verb, Perf Mid Ind 3rd Sing
lxx.V.XMN	<null>	verb, Perf Mid Infin
lxx.V.XMPAPF	<null>	verb, Perf Mid Part Acc Plur Fem
lxx.V.XMPAPM	<null>	verb, Perf Mid Part Acc Plur Masc
lxx.V.XMPAPN	<null>	verb, Perf Mid Part Acc Plur Neut
lxx.V.XMPASF	<null>	verb, Perf Mid Part Acc Sing Fem
lxx.V.XMPASM	<null>	verb, Perf Mid Part Acc Sing Masc
lxx.V.XMPASN	<null>	verb, Perf Mid Part Acc Sing Neut
lxx.V.XMPDPF	<null>	verb, Perf Mid Part Dat Plur Fem
lxx.V.XMPDPM	<null>	verb, Perf Mid Part Dat Plur Masc
lxx.V.XMPDPN	<null>	verb, Perf Mid Part Dat Plur Neut
lxx.V.XMPDSF	<null>	verb, Perf Mid Part Dat Sing Fem
lxx.V.XMPDSM	<null>	verb, Perf Mid Part Dat Sing Masc
lxx.V.XMPDSN	<null>	verb, Perf Mid Part Dat Sing Neut
lxx.V.XMPGPF	<null>	verb, Perf Mid Part Gen Plur Fem
lxx.V.XMPGPM	<null>	verb, Perf Mid Part Gen Plur Masc
lxx.V.XMPGPN	<null>	verb, Perf Mid Part Gen Plur Neut
lxx.V.XMPGSF	<null>	verb, Perf Mid Part Gen Sing Fem
lxx.V.XMPGSM	<null>	verb, Perf Mid Part Gen Sing Masc
lxx.V.XMPGSN	<null>	verb, Perf Mid Part Gen Sing Neut
lxx.V.XMPNPF	<null>	verb, Perf Mid Part Nom Plur Fem
lxx.V.XMPNPM	<null>	verb, Perf Mid Part Nom Plur Masc
lxx.V.XMPNPN	<null>	verb, Perf Mid Part Nom Plur Neut
lxx.V.XMPNSF	<null>	verb, Perf Mid Part Nom Sing Fem
lxx.V.XMPNSM	<null>	verb, Perf Mid Part Nom Sing Masc
lxx.V.XMPNSN	<null>	verb, Perf Mid Part Nom Sing Neut
lxx.V.XMPVPM	<null>	verb, Perf Mid Part Voc Plur Masc
lxx.V.XMPVSF	<null>	verb, Perf Mid Part Voc Sing Fem
lxx.V.XMPVSM	<null>	verb, Perf Mid Part Voc Sing Masc
lxx.V.XPD3P	<null>	verb, Perf Pass Imperative 3rd Plur
lxx.V.XPI1P	<null>	verb, Perf Pass Ind 1st Plur
lxx.V.XPI1S	<null>	verb, Perf Pass Ind 1st Sing
lxx.V.XPI2S	<null>	verb, Perf Pass Ind 2nd Sing
lxx.V.XPI3P	<null>	verb, Perf Pass Ind 3rd Plur
lxx.V.XPI3S	<null>	verb, Perf Pass Ind 3rd Sing
lxx.V.XPN	<null>	verb, Perf Pass Infin
lxx.V.XPP2S	<null>	verb, Perf Pass Ind 2nd Sing
lxx.V.XPPAPF	<null>	verb, Perf Pass Part Acc Plur Fem
lxx.V.XPPAPM	<null>	verb, Perf Pass Part Acc Plur Masc
lxx.V.XPPAPN	<null>	verb, Perf Pass Part Acc Plur Neut
lxx.V.XPPASF	<null>	verb, Perf Pass Part Acc Sing Fem
lxx.V.XPPASM	<null>	verb, Perf Pass Part Acc Sing Masc
lxx.V.XPPASN	<null>	verb, Perf Pass Part Acc Sing Neut
lxx.V.XPPDPF	<null>	verb, Perf Pass Part Dat Plur Fem
lxx.V.XPPDPM	<null>	verb, Perf Pass Part Dat Plur Masc
lxx.V.XPPDSF	<null>	verb, Perf Pass Part Dat Sing Fem
lxx.V.XPPDSM	<null>	verb, Perf Pass Part Dat Sing Masc
lxx.V.XPPDSN	<null>	verb, Perf Pass Part Dat Sing Neut
lxx.V.XPPGPF	<null>	verb, Perf Pass Part Gen Plur Fem
lxx.V.XPPGPM	<null>	verb, Perf Pass Part Gen Plur Masc
lxx.V.XPPGPN	<null>	verb, Perf Pass Part Gen Plur Neut
lxx.V.XPPGSF	<null>	verb, Perf Pass Part Gen Sing Fem
lxx.V.XPPGSM	<null>	verb, Perf Pass Part Gen Sing Masc
lxx.V.XPPGSN	<null>	verb, Perf Pass Part Gen Sing Neut
lxx.V.XPPNPF	<null>	verb, Perf Pass Part Nom Plur Fem
lxx.V.XPPNPM	<null>	verb, Perf Pass Part Nom Plur Masc
lxx.V.XPPNPN	<null>	verb, Perf Pass Part Nom Plur Neut
lxx.V.XPPNSF	<null>	verb, Perf Pass Part Nom Sing Fem
lxx.V.XPPNSM	<null>	verb, Perf Pass Part Nom Sing Masc
lxx.V.XPPNSN	<null>	verb, Perf Pass Part Nom Sing Neut
lxx.V.XPS3S	<null>	verb, Perf Pass Subj 3rd Sing
lxx.V.YAI1P	<null>	verb, Pluperf Act Ind 1st Plur
lxx.V.YAI1S	<null>	verb, Pluperf Act Ind 1st Sing
lxx.V.YAI2P	<null>	verb, Pluperf Act Ind 2nd Plur
lxx.V.YAI2S	<null>	verb, Pluperf Act Ind 2nd Sing
lxx.V.YAI3P	<null>	verb, Pluperf Act Ind 3rd Plur
lxx.V.YAI3S	<null>	verb, Pluperf Act Ind 3rd Sing
lxx.V.YMI1S	<null>	verb, Pluperf Mid Ind 1st Sing
lxx.V.YMI3P	<null>	verb, Pluperf Mid Ind 3rd Plur
lxx.V.YMI3S	<null>	verb, Pluperf Mid Ind 3rd Sing
lxx.V.YMPASN	<null>	verb, Pluperf Mid Part Acc Sing Neut
lxx.V.YMPNPM	<null>	verb, Pluperf Mid Part Nom Plur Masc
lxx.V.YMPNSM	<null>	verb, Pluperf Mid Part Nom Sing Masc
lxx.V.YMPNSN	<null>	verb, Pluperf Mid Part Nom Sing Neut
lxx.V.YPI3S	<null>	verb, Pluperf Pass Ind 3rd Sing
lxx.V.ZMI3S	<null>	verb, Fut Pass Ind 3rd Sing
lxx.X	<null>	particle
