19O	16	1
19O	16	2
19O	16	3
19O	16	4
19O	16	5
19O	16	6
19O	16	7
19O	16	8
19O	16	9
19O	16	10
19O	16	11
19O	17	1
19O	17	2
19O	17	3
19O	17	4
19O	17	5
19O	17	6
19O	17	7
19O	17	8
19O	17	9
19O	17	10
19O	17	11
19O	17	12
19O	17	13
19O	17	14
19O	17	15
19O	18	1
19O	18	1
19O	18	2
19O	18	3
19O	18	4
19O	18	5
19O	18	6
19O	18	7
19O	18	8
19O	18	9
19O	18	10
19O	18	11
19O	18	12
19O	18	13
19O	18	14
19O	18	15
19O	18	16
19O	18	17
19O	18	18
19O	18	19
19O	18	20
19O	18	21
19O	18	22
19O	18	23
19O	18	24
19O	18	25
19O	18	26
19O	18	27
19O	18	28
19O	18	29
19O	18	30
19O	18	31
19O	18	32
19O	18	33
19O	18	34
19O	18	35
19O	18	36
19O	18	37
19O	18	38
19O	18	39
19O	18	40
19O	18	41
19O	18	42
19O	18	43
19O	18	44
19O	18	45
19O	18	46
19O	18	47
19O	18	48
19O	18	49
19O	18	50
19O	19	1
19O	19	1
19O	19	2
19O	19	3
19O	19	4
19O	19	5
19O	19	6
19O	19	7
19O	19	8
19O	19	9
19O	19	10
19O	19	11
19O	19	12
19O	19	13
19O	19	14
19O	20	1
19O	20	1
19O	20	2
19O	20	3
19O	20	4
19O	20	5
19O	20	6
19O	20	7
19O	20	8
19O	20	9
19O	21	1
19O	21	1
19O	21	2
19O	21	3
19O	21	4
19O	21	5
19O	21	6
19O	21	7
19O	21	8
19O	21	9
19O	21	10
19O	21	11
19O	21	12
19O	21	13
19O	22	1
19O	22	1
19O	22	2
19O	22	3
19O	22	4
19O	22	5
19O	22	6
19O	22	7
19O	22	8
19O	22	9
19O	22	10
19O	22	11
19O	22	12
19O	22	13
19O	22	14
19O	22	15
19O	22	16
19O	22	17
19O	22	18
19O	22	19
19O	22	20
19O	22	21
19O	22	22
19O	22	23
19O	22	24
19O	22	25
19O	22	26
19O	22	27
19O	22	28
19O	22	29
19O	22	30
19O	22	31
19O	23	1
19O	23	2
19O	23	3
19O	23	4
19O	23	5
19O	23	6
19O	24	1
19O	24	2
19O	24	3
19O	24	4
19O	24	5
19O	24	6
19O	24	7
19O	24	8
19O	24	9
19O	24	10
19O	25	1
19O	25	2
19O	25	3
19O	25	4
19O	25	5
19O	25	6
19O	25	7
19O	25	8
19O	25	9
19O	25	10
19O	25	11
19O	25	12
19O	25	13
19O	25	14
19O	25	15
19O	25	16
19O	25	17
19O	25	18
19O	25	19
19O	25	20
19O	25	21
19O	25	22
19O	26	1
19O	26	2
19O	26	3
19O	26	4
19O	26	5
19O	26	6
19O	26	7
19O	26	8
19O	26	9
19O	26	10
19O	26	11
19O	26	12
19O	27	1
19O	27	2
19O	27	3
19O	27	4
19O	27	5
19O	27	6
19O	27	7
19O	27	8
19O	27	9
19O	27	10
19O	27	11
19O	27	12
19O	27	13
19O	27	14
19O	28	1
19O	28	2
19O	28	3
19O	28	4
19O	28	5
19O	28	6
19O	28	7
19O	28	8
19O	28	9
19O	29	1
19O	29	2
19O	29	3
19O	29	4
19O	29	5
19O	29	6
19O	29	7
19O	29	8
19O	29	9
19O	29	10
19O	29	11
19O	30	1
19O	30	1
19O	30	2
19O	30	3
19O	30	4
19O	30	5
19O	30	6
19O	30	7
19O	30	8
19O	30	9
19O	30	10
19O	30	11
19O	30	12
19O	31	1
19O	31	1
19O	31	2
19O	31	3
19O	31	4
19O	31	5
19O	31	6
19O	31	7
19O	31	8
19O	31	9
19O	31	10
19O	31	11
19O	31	12
19O	31	13
19O	31	14
19O	31	15
19O	31	16
19O	31	17
19O	31	18
19O	31	19
19O	31	20
19O	31	21
19O	31	22
19O	31	23
19O	31	24
19O	32	1
19O	32	2
19O	32	3
19O	32	4
19O	32	5
19O	32	6
19O	32	7
19O	32	8
19O	32	9
19O	32	10
19O	32	11
19O	33	1
19O	33	2
19O	33	3
19O	33	4
19O	33	5
19O	33	6
19O	33	7
19O	33	8
19O	33	9
19O	33	10
19O	33	11
19O	33	12
19O	33	13
19O	33	14
19O	33	15
19O	33	16
19O	33	17
19O	33	18
19O	33	19
19O	33	20
19O	33	21
19O	33	22
19O	34	1
19O	34	1
19O	34	2
19O	34	3
19O	34	4
19O	34	5
19O	34	6
19O	34	7
19O	34	8
19O	34	9
19O	34	10
19O	34	11
19O	34	12
19O	34	13
19O	34	14
19O	34	15
19O	34	16
19O	34	17
19O	34	18
19O	34	19
19O	34	20
19O	34	21
19O	34	22
19O	35	1
19O	35	2
19O	35	3
19O	35	4
19O	35	5
19O	35	6
19O	35	7
19O	35	8
19O	35	9
19O	35	10
19O	35	11
19O	35	12
19O	35	13
19O	35	14
19O	35	15
19O	35	16
19O	35	17
19O	35	18
19O	35	19
19O	35	20
19O	35	21
19O	35	22
19O	35	23
19O	35	24
19O	35	25
19O	35	26
19O	35	27
19O	35	28
19O	36	1
19O	36	1
19O	36	2
19O	36	3
19O	36	4
19O	36	5
19O	36	6
19O	36	7
19O	36	8
19O	36	9
19O	36	10
19O	36	11
19O	36	12
19O	37	1
19O	37	2
19O	37	3
19O	37	4
19O	37	5
19O	37	6
19O	37	7
19O	37	8
19O	37	9
19O	37	10
19O	37	11
19O	37	12
19O	37	13
19O	37	14
19O	37	15
19O	37	16
19O	37	17
19O	37	18
19O	37	19
19O	37	20
19O	37	21
19O	37	22
19O	37	23
19O	37	24
19O	37	25
19O	37	26
19O	37	27
19O	37	28
19O	37	29
19O	37	30
19O	37	31
19O	37	32
19O	37	33
19O	37	34
19O	37	35
19O	37	36
19O	37	37
19O	37	38
19O	37	39
19O	37	40
19O	38	1
19O	38	1
19O	38	2
19O	38	3
19O	38	4
19O	38	5
19O	38	6
19O	38	7
19O	38	8
19O	38	9
19O	38	10
19O	38	11
19O	38	12
19O	38	13
19O	38	14
19O	38	15
19O	38	16
19O	38	17
19O	38	18
19O	38	19
19O	38	20
19O	38	21
19O	38	22
19O	39	1
19O	39	1
19O	39	2
19O	39	3
19O	39	4
19O	39	5
19O	39	6
19O	39	7
19O	39	8
19O	39	9
19O	39	10
19O	39	11
19O	39	12
19O	39	13
19O	40	1
19O	40	1
19O	40	2
19O	40	3
19O	40	4
19O	40	5
19O	40	6
19O	40	7
19O	40	8
19O	40	9
19O	40	10
19O	40	11
19O	40	12
19O	40	13
19O	40	14
19O	40	15
19O	40	16
19O	40	17
19O	41	1
19O	41	1
19O	41	2
19O	41	3
19O	41	4
19O	41	5
19O	41	6
19O	41	7
19O	41	8
19O	41	9
19O	41	10
19O	41	11
19O	41	12
19O	41	13
19O	42	1
19O	42	1
19O	42	2
19O	42	3
19O	42	4
19O	42	5
19O	42	6
19O	42	7
19O	42	8
19O	42	9
19O	42	10
19O	42	11
19O	43	1
19O	43	2
19O	43	3
19O	43	4
19O	43	5
19O	44	1
19O	44	1
19O	44	2
19O	44	3
19O	44	4
19O	44	5
19O	44	6
19O	44	7
19O	44	8
19O	44	9
19O	44	10
19O	44	11
19O	44	12
19O	44	13
19O	44	14
19O	44	15
19O	44	16
19O	44	17
19O	44	18
19O	44	19
19O	44	20
19O	44	21
19O	44	22
19O	44	23
19O	44	24
19O	44	25
19O	44	26
19O	45	1
19O	45	1
19O	45	2
19O	45	3
19O	45	4
19O	45	5
19O	45	6
19O	45	7
19O	45	8
19O	45	9
19O	45	10
19O	45	11
19O	45	12
19O	45	13
19O	45	14
19O	45	15
19O	45	16
19O	45	17
19O	46	1
19O	46	1
19O	46	2
19O	46	3
19O	46	4
19O	46	5
19O	46	6
19O	46	7
19O	46	8
19O	46	9
19O	46	10
19O	46	11
19O	47	1
19O	47	1
19O	47	2
19O	47	3
19O	47	4
19O	47	5
19O	47	6
19O	47	7
19O	47	8
19O	47	9
19O	48	1
19O	48	1
19O	48	2
19O	48	3
19O	48	4
19O	48	5
19O	48	6
19O	48	7
19O	48	8
19O	48	9
19O	48	10
19O	48	11
19O	48	12
19O	48	13
19O	48	14
19O	49	1
19O	49	1
19O	49	2
19O	49	3
19O	49	4
19O	49	5
19O	49	6
19O	49	7
19O	49	8
19O	49	9
19O	49	10
19O	49	11
19O	49	12
19O	49	13
19O	49	14
19O	49	15
19O	49	16
19O	49	17
19O	49	18
19O	49	19
19O	49	20
19O	50	1
19O	50	2
19O	50	3
19O	50	4
19O	50	5
19O	50	6
19O	50	7
19O	50	8
19O	50	9
19O	50	10
19O	50	11
19O	50	12
19O	50	13
19O	50	14
19O	50	15
19O	50	16
19O	50	17
19O	50	18
19O	50	19
19O	50	20
19O	50	21
19O	50	22
19O	50	23
19O	51	1
19O	51	1
19O	51	1
19O	51	2
19O	51	3
19O	51	4
19O	51	5
19O	51	6
19O	51	7
19O	51	8
19O	51	9
19O	51	10
19O	51	11
19O	51	12
19O	51	13
19O	51	14
19O	51	15
19O	51	16
19O	51	17
19O	51	18
19O	51	19
19O	52	1
19O	52	1
19O	52	1
19O	52	2
19O	52	3
19O	52	4
19O	52	5
19O	52	6
19O	52	7
19O	52	8
19O	52	9
19O	53	1
19O	53	1
19O	53	2
19O	53	3
19O	53	4
19O	53	5
19O	53	6
19O	54	1
19O	54	2
19O	54	2
19O	54	2
19O	54	3
19O	54	4
19O	54	5
19O	54	6
19O	54	7
19O	55	1
19O	55	1
19O	55	2
19O	55	3
19O	55	4
19O	55	5
19O	55	6
19O	55	7
19O	55	8
19O	55	9
19O	55	10
19O	55	11
19O	55	12
19O	55	13
19O	55	14
19O	55	15
19O	55	16
19O	55	17
19O	55	18
19O	55	19
19O	55	20
19O	55	21
19O	55	22
19O	55	23
19O	56	1
19O	56	1
19O	56	2
19O	56	3
19O	56	4
19O	56	5
19O	56	6
19O	56	7
19O	56	8
19O	56	9
19O	56	10
19O	56	11
19O	56	12
19O	56	13
19O	57	1
19O	57	1
19O	57	2
19O	57	3
19O	57	4
19O	57	5
19O	57	6
19O	57	7
19O	57	8
19O	57	9
19O	57	10
19O	57	11
19O	58	1
19O	58	1
19O	58	2
19O	58	3
19O	58	4
19O	58	5
19O	58	6
19O	58	7
19O	58	8
19O	58	9
19O	58	10
19O	58	11
19O	59	1
19O	59	1
19O	59	2
19O	59	3
19O	59	4
19O	59	5
19O	59	6
19O	59	7
19O	59	8
19O	59	9
19O	59	10
19O	59	11
19O	59	12
19O	59	13
19O	59	14
19O	59	15
19O	59	16
19O	59	17
19O	60	1
19O	60	1
19O	60	1
19O	60	2
19O	60	3
19O	60	4
19O	60	5
19O	60	6
19O	60	7
19O	60	8
19O	60	9
19O	60	10
19O	60	11
19O	60	12
19O	61	1
19O	61	1
19O	61	2
19O	61	3
19O	61	4
19O	61	5
19O	61	6
19O	61	7
19O	61	8
19O	62	1
19O	62	1
19O	62	2
19O	62	3
19O	62	4
19O	62	5
19O	62	6
19O	62	7
19O	62	8
19O	62	9
19O	62	10
19O	62	11
19O	62	12
19O	63	1
19O	63	1
19O	63	2
19O	63	3
19O	63	4
19O	63	5
19O	63	6
19O	63	7
19O	63	8
19O	63	9
19O	63	10
19O	63	11
19O	64	1
19O	64	1
19O	64	2
19O	64	3
19O	64	4
19O	64	5
19O	64	6
19O	64	7
19O	64	8
19O	64	9
19O	64	10
19O	65	1
19O	65	1
19O	65	2
19O	65	3
19O	65	4
19O	65	5
19O	65	6
19O	65	7
19O	65	8
19O	65	9
19O	65	10
19O	65	11
19O	65	12
19O	65	13
19O	66	1
19O	66	2
19O	66	3
19O	66	4
19O	66	5
19O	66	6
19O	66	7
19O	66	8
19O	66	9
19O	66	10
19O	66	11
19O	66	12
19O	66	13
19O	66	14
19O	66	15
19O	66	16
19O	66	17
19O	66	18
19O	66	19
19O	66	20
19O	67	1
19O	67	1
19O	67	2
19O	67	3
19O	67	4
19O	67	5
19O	67	6
19O	67	7
19O	68	1
19O	68	1
19O	68	2
19O	68	3
19O	68	4
19O	68	5
19O	68	6
19O	68	7
19O	68	8
19O	68	9
19O	68	10
19O	68	11
19O	68	12
19O	68	13
19O	68	14
19O	68	15
19O	68	16
19O	68	17
19O	68	18
19O	68	19
19O	68	20
19O	68	21
19O	68	22
19O	68	23
19O	68	24
19O	68	25
19O	68	26
19O	68	27
19O	68	28
19O	68	29
19O	68	30
19O	68	31
19O	68	32
19O	68	33
19O	68	34
19O	68	35
19O	69	1
19O	69	1
19O	69	2
19O	69	3
19O	69	4
19O	69	5
19O	69	6
19O	69	7
19O	69	8
19O	69	9
19O	69	10
19O	69	11
19O	69	12
19O	69	13
19O	69	14
19O	69	15
19O	69	16
19O	69	17
19O	69	18
19O	69	19
19O	69	20
19O	69	21
19O	69	22
19O	69	23
19O	69	24
19O	69	25
19O	69	26
19O	69	27
19O	69	28
19O	69	29
19O	69	30
19O	69	31
19O	69	32
19O	69	33
19O	69	34
19O	69	35
19O	69	36
19O	70	1
19O	70	1
19O	70	2
19O	70	3
19O	70	4
19O	70	5
19O	71	1
19O	71	2
19O	71	3
19O	71	4
19O	71	5
19O	71	6
19O	71	7
19O	71	8
19O	71	9
19O	71	10
19O	71	11
19O	71	12
19O	71	13
19O	71	14
19O	71	15
19O	71	16
19O	71	17
19O	71	18
19O	71	19
19O	71	20
19O	71	21
19O	71	22
19O	71	23
19O	71	24
19O	72	1
19O	72	2
19O	72	3
19O	72	4
19O	72	5
19O	72	6
19O	72	7
19O	72	8
19O	72	9
19O	72	10
19O	72	11
19O	72	12
19O	72	13
19O	72	14
19O	72	15
19O	72	16
19O	72	17
19O	72	18
19O	72	19
19O	72	20
19O	73	1
19O	73	2
19O	73	3
19O	73	4
19O	73	5
19O	73	6
19O	73	7
19O	73	8
19O	73	9
19O	73	10
19O	73	11
19O	73	12
19O	73	13
19O	73	14
19O	73	15
19O	73	16
19O	73	17
19O	73	18
19O	73	19
19O	73	20
19O	73	21
19O	73	22
19O	73	23
19O	73	24
19O	73	25
19O	73	26
19O	73	27
19O	73	28
19O	74	1
19O	74	2
19O	74	3
19O	74	4
19O	74	5
19O	74	6
19O	74	7
19O	74	8
19O	74	9
19O	74	10
19O	74	11
19O	74	12
19O	74	13
19O	74	14
19O	74	15
19O	74	16
19O	74	17
19O	74	18
19O	74	19
19O	74	20
19O	74	21
19O	74	22
19O	74	23
19O	75	1
19O	75	1
19O	75	2
19O	75	3
19O	75	4
19O	75	5
19O	75	6
19O	75	7
19O	75	8
19O	75	9
19O	75	10
19O	76	1
19O	76	1
19O	76	2
19O	76	3
19O	76	4
19O	76	5
19O	76	6
19O	76	7
19O	76	8
19O	76	9
19O	76	10
19O	76	11
19O	76	12
19O	77	1
19O	77	1
19O	77	2
19O	77	3
19O	77	4
19O	77	5
19O	77	6
19O	77	7
19O	77	8
19O	77	9
19O	77	10
19O	77	11
19O	77	12
19O	77	13
19O	77	14
19O	77	15
19O	77	16
19O	77	17
19O	77	18
19O	77	19
19O	77	20
19O	78	1
19O	78	2
19O	78	3
19O	78	4
19O	78	5
19O	78	6
19O	78	7
19O	78	8
19O	78	9
19O	78	10
19O	78	11
19O	78	12
19O	78	13
19O	78	14
19O	78	15
19O	78	16
19O	78	17
19O	78	18
19O	78	19
19O	78	20
19O	78	21
19O	78	22
19O	78	23
19O	78	24
19O	78	25
19O	78	26
19O	78	27
19O	78	28
19O	78	29
19O	78	30
19O	78	31
19O	78	32
19O	78	33
19O	78	34
19O	78	35
19O	78	36
19O	78	37
19O	78	38
19O	78	39
19O	78	40
19O	78	41
19O	78	42
19O	78	43
19O	78	44
19O	78	45
19O	78	46
19O	78	47
19O	78	48
19O	78	49
19O	78	50
19O	78	51
19O	78	52
19O	78	53
19O	78	54
19O	78	55
19O	78	56
19O	78	57
19O	78	58
19O	78	59
19O	78	60
19O	78	61
19O	78	62
19O	78	63
19O	78	64
19O	78	65
19O	78	66
19O	78	67
19O	78	68
19O	78	69
19O	78	70
19O	78	71
19O	78	72
19O	79	1
19O	79	2
19O	79	3
19O	79	4
19O	79	5
19O	79	6
19O	79	7
19O	79	8
19O	79	9
19O	79	10
19O	79	11
19O	79	12
19O	79	13
19O	80	1
19O	80	1
19O	80	2
19O	80	3
19O	80	4
19O	80	5
19O	80	6
19O	80	7
19O	80	8
19O	80	9
19O	80	10
19O	80	11
19O	80	12
19O	80	13
19O	80	14
19O	80	15
19O	80	16
19O	80	17
19O	80	18
19O	80	19
19O	81	1
19O	81	1
19O	81	2
19O	81	3
19O	81	4
19O	81	5
19O	81	6
19O	81	7
19O	81	8
19O	81	9
19O	81	10
19O	81	11
19O	81	12
19O	81	13
19O	81	14
19O	81	15
19O	81	16
19O	82	1
19O	82	2
19O	82	3
19O	82	4
19O	82	5
19O	82	6
19O	82	7
19O	82	8
19O	83	1
19O	83	1
19O	83	2
19O	83	3
19O	83	4
19O	83	5
19O	83	6
19O	83	7
19O	83	8
19O	83	9
19O	83	10
19O	83	11
19O	83	12
19O	83	13
19O	83	14
19O	83	15
19O	83	16
19O	83	17
19O	83	18
19O	84	1
19O	84	1
19O	84	2
19O	84	3
19O	84	4
19O	84	5
19O	84	6
19O	84	7
19O	84	8
19O	84	9
19O	84	10
19O	84	11
19O	84	12
19O	85	1
19O	85	1
19O	85	2
19O	85	3
19O	85	4
19O	85	5
19O	85	6
19O	85	7
19O	85	8
19O	85	9
19O	85	10
19O	85	11
19O	85	12
19O	85	13
19O	86	1
19O	86	2
19O	86	3
19O	86	4
19O	86	5
19O	86	6
19O	86	7
19O	86	8
19O	86	9
19O	86	10
19O	86	11
19O	86	12
19O	86	13
19O	86	14
19O	86	15
19O	86	16
19O	86	17
19O	87	1
19O	87	2
19O	87	3
19O	87	4
19O	87	5
19O	87	6
19O	87	7
19O	88	1
19O	88	1
19O	88	2
19O	88	3
19O	88	4
19O	88	5
19O	88	6
19O	88	7
19O	88	8
19O	88	9
19O	88	10
19O	88	11
19O	88	12
19O	88	13
19O	88	14
19O	88	15
19O	88	16
19O	88	17
19O	88	18
19O	89	1
19O	89	1
19O	89	2
19O	89	3
19O	89	4
19O	89	5
19O	89	6
19O	89	7
19O	89	8
19O	89	9
19O	89	10
19O	89	11
19O	89	12
19O	89	13
19O	89	14
19O	89	15
19O	89	16
19O	89	17
19O	89	18
19O	89	19
19O	89	20
19O	89	21
19O	89	22
19O	89	23
19O	89	24
19O	89	25
19O	89	26
19O	89	27
19O	89	28
19O	89	29
19O	89	30
19O	89	31
19O	89	32
19O	89	33
19O	89	34
19O	89	35
19O	89	36
19O	89	37
19O	89	38
19O	89	39
19O	89	40
19O	89	41
19O	89	42
19O	89	43
19O	89	44
19O	89	45
19O	89	46
19O	89	47
19O	89	48
19O	89	49
19O	89	50
19O	89	51
19O	89	52
19O	90	1
19O	90	2
19O	90	3
19O	90	4
19O	90	5
19O	90	6
19O	90	7
19O	90	8
19O	90	9
19O	90	10
19O	90	11
19O	90	12
19O	90	13
19O	90	14
19O	90	15
19O	90	16
19O	90	17
19O	91	1
19O	91	2
19O	91	3
19O	91	4
19O	91	5
19O	91	6
19O	91	7
19O	91	8
19O	91	9
19O	91	10
19O	91	11
19O	91	12
19O	91	13
19O	91	14
19O	91	15
19O	91	16
19O	92	1
19O	92	1
19O	92	2
19O	92	3
19O	92	4
19O	92	5
19O	92	6
19O	92	7
19O	92	8
19O	92	9
19O	92	10
19O	92	11
19O	92	12
19O	92	13
19O	92	14
19O	92	15
19O	93	1
19O	93	2
19O	93	3
19O	93	4
19O	93	5
19O	94	1
19O	94	2
19O	94	3
19O	94	4
19O	94	5
19O	94	6
19O	94	7
19O	94	8
19O	94	9
19O	94	10
19O	94	11
19O	94	12
19O	94	13
19O	94	14
19O	94	15
19O	94	16
19O	94	17
19O	94	18
19O	94	19
19O	94	20
19O	94	21
19O	94	22
19O	94	23
19O	95	1
19O	95	2
19O	95	3
19O	95	4
19O	95	5
19O	95	6
19O	95	7
19O	95	8
19O	95	9
19O	95	10
19O	95	11
19O	96	1
19O	96	2
19O	96	3
19O	96	4
19O	96	5
19O	96	6
19O	96	7
19O	96	8
19O	96	9
19O	96	10
19O	96	11
19O	96	12
19O	96	13
19O	97	1
19O	97	2
19O	97	3
19O	97	4
19O	97	5
19O	97	6
19O	97	7
19O	97	8
19O	97	9
19O	97	10
19O	97	11
19O	97	12
19O	98	1
19O	98	2
19O	98	3
19O	98	4
19O	98	5
19O	98	6
19O	98	7
19O	98	8
19O	98	9
19O	99	1
19O	99	2
19O	99	3
19O	99	4
19O	99	5
19O	99	6
19O	99	7
19O	99	8
19O	99	9
19O	100	1
19O	100	2
19O	100	3
19O	100	4
19O	100	5
19O	101	1
19O	101	2
19O	101	3
19O	101	4
19O	101	5
19O	101	6
19O	101	7
19O	101	8
19O	102	1
19O	102	1
19O	102	2
19O	102	3
19O	102	4
19O	102	5
19O	102	6
19O	102	7
19O	102	8
19O	102	9
19O	102	10
19O	102	11
19O	102	12
19O	102	13
19O	102	14
19O	102	15
19O	102	16
19O	102	17
19O	102	18
19O	102	19
19O	102	20
19O	102	21
19O	102	22
19O	102	23
19O	102	24
19O	102	25
19O	102	26
19O	102	27
19O	102	28
19O	103	1
19O	103	2
19O	103	3
19O	103	4
19O	103	5
19O	103	6
19O	103	7
19O	103	8
19O	103	9
19O	103	10
19O	103	11
19O	103	12
19O	103	13
19O	103	14
19O	103	15
19O	103	16
19O	103	17
19O	103	18
19O	103	19
19O	103	20
19O	103	21
19O	103	22
19O	104	1
19O	104	2
19O	104	3
19O	104	4
19O	104	5
19O	104	6
19O	104	7
19O	104	8
19O	104	9
19O	104	10
19O	104	11
19O	104	12
19O	104	13
19O	104	14
19O	104	15
19O	104	16
19O	104	17
19O	104	18
19O	104	19
19O	104	20
19O	104	21
19O	104	22
19O	104	23
19O	104	24
19O	104	25
19O	104	26
19O	104	27
19O	104	28
19O	104	29
19O	104	30
19O	104	31
19O	104	32
19O	104	33
19O	104	34
19O	104	35
19O	105	1
19O	105	2
19O	105	3
19O	105	4
19O	105	5
19O	105	6
19O	105	7
19O	105	8
19O	105	9
19O	105	10
19O	105	11
19O	105	12
19O	105	13
19O	105	14
19O	105	15
19O	105	16
19O	105	17
19O	105	18
19O	105	19
19O	105	20
19O	105	21
19O	105	22
19O	105	23
19O	105	24
19O	105	25
19O	105	26
19O	105	27
19O	105	28
19O	105	29
19O	105	30
19O	105	31
19O	105	32
19O	105	33
19O	105	34
19O	105	35
19O	105	36
19O	105	37
19O	105	38
19O	105	39
19O	105	40
19O	105	41
19O	105	42
19O	105	43
19O	105	44
19O	105	45
19O	106	1
19O	106	2
19O	106	3
19O	106	4
19O	106	5
19O	106	6
19O	106	7
19O	106	8
19O	106	9
19O	106	10
19O	106	11
19O	106	12
19O	106	13
19O	106	14
19O	106	15
19O	106	16
19O	106	17
19O	106	18
19O	106	19
19O	106	20
19O	106	21
19O	106	22
19O	106	23
19O	106	24
19O	106	25
19O	106	26
19O	106	27
19O	106	28
19O	106	29
19O	106	30
19O	106	31
19O	106	32
19O	106	33
19O	106	34
19O	106	35
19O	106	36
19O	106	37
19O	106	38
19O	106	39
19O	106	40
19O	106	41
19O	106	42
19O	106	43
19O	106	44
19O	106	45
19O	106	46
19O	106	47
19O	106	48
19O	107	1
19O	107	2
19O	107	3
19O	107	4
19O	107	5
19O	107	6
19O	107	7
19O	107	8
19O	107	9
19O	107	10
19O	107	11
19O	107	12
19O	107	13
19O	107	14
19O	107	15
19O	107	16
19O	107	17
19O	107	18
19O	107	19
19O	107	20
19O	107	21
19O	107	22
19O	107	23
19O	107	24
19O	107	25
19O	107	26
19O	107	27
19O	107	28
19O	107	29
19O	107	30
19O	107	31
19O	107	32
19O	107	33
19O	107	34
19O	107	35
19O	107	36
19O	107	37
19O	107	38
19O	107	39
19O	107	40
19O	107	41
19O	107	42
19O	107	43
19O	108	1
19O	108	1
19O	108	2
19O	108	3
19O	108	4
19O	108	5
19O	108	6
19O	108	7
19O	108	8
19O	108	9
19O	108	10
19O	108	11
19O	108	12
19O	108	13
19O	109	1
19O	109	2
19O	109	3
19O	109	4
19O	109	5
19O	109	6
19O	109	7
19O	109	8
19O	109	9
19O	109	10
19O	109	11
19O	109	12
19O	109	13
19O	109	14
19O	109	15
19O	109	16
19O	109	17
19O	109	18
19O	109	19
19O	109	20
19O	109	21
19O	109	22
19O	109	23
19O	109	24
19O	109	25
19O	109	26
19O	109	27
19O	109	28
19O	109	29
19O	109	30
19O	109	31
19O	110	1
19O	110	2
19O	110	3
19O	110	4
19O	110	5
19O	110	6
19O	110	7
19O	111	1
19O	111	2
19O	111	3
19O	111	4
19O	111	5
19O	111	6
19O	111	7
19O	111	8
19O	111	9
19O	111	10
19O	112	1
19O	112	2
19O	112	3
19O	112	4
19O	112	5
19O	112	6
19O	112	7
19O	112	8
19O	112	9
19O	112	10
19O	113	1
19O	113	2
19O	113	3
19O	113	4
19O	113	5
19O	113	6
19O	113	7
19O	113	8
19O	113	9
19O	113	9
19O	114	1
19O	114	2
19O	114	3
19O	114	4
19O	114	5
19O	114	6
19O	114	7
19O	114	8
19O	115	1
19O	115	2
19O	115	3
19O	115	4
19O	115	5
19O	115	6
19O	115	7
19O	115	8
19O	115	9
19O	115	10
19O	115	11
19O	115	12
19O	115	13
19O	115	14
19O	115	15
19O	115	16
19O	115	17
19O	115	18
19O	115	18
19O	116	1
19O	116	2
19O	116	3
19O	116	4
19O	116	5
19O	116	6
19O	116	7
19O	116	8
19O	116	9
19O	116	10
19O	116	11
19O	116	12
19O	116	13
19O	116	14
19O	116	15
19O	116	16
19O	116	17
19O	116	18
19O	116	19
19O	116	19
19O	117	1
19O	117	2
19O	117	2
19O	118	1
19O	118	2
19O	118	3
19O	118	4
19O	118	5
19O	118	6
19O	118	7
19O	118	8
19O	118	9
19O	118	10
19O	118	11
19O	118	12
19O	118	13
19O	118	14
19O	118	15
19O	118	16
19O	118	17
19O	118	18
19O	118	19
19O	118	20
19O	118	21
19O	118	22
19O	118	23
19O	118	24
19O	118	25
19O	118	26
19O	118	27
19O	118	28
19O	118	29
19O	119	1
19O	119	2
19O	119	3
19O	119	4
19O	119	5
19O	119	6
19O	119	7
19O	119	8
19O	119	9
19O	119	10
19O	119	11
19O	119	12
19O	119	13
19O	119	14
19O	119	15
19O	119	16
19O	119	17
19O	119	18
19O	119	19
19O	119	20
19O	119	21
19O	119	22
19O	119	23
19O	119	24
19O	119	25
19O	119	26
19O	119	27
19O	119	28
19O	119	29
19O	119	30
19O	119	31
19O	119	32
19O	119	33
19O	119	34
19O	119	35
19O	119	36
19O	119	37
19O	119	38
19O	119	39
19O	119	40
19O	119	41
19O	119	42
19O	119	43
19O	119	44
19O	119	45
19O	119	46
19O	119	47
19O	119	48
19O	119	49
19O	119	50
19O	119	51
19O	119	52
19O	119	53
19O	119	54
19O	119	55
19O	119	56
19O	119	57
19O	119	58
19O	119	59
19O	119	60
19O	119	61
19O	119	62
19O	119	63
19O	119	64
19O	119	65
19O	119	66
19O	119	67
19O	119	68
19O	119	69
19O	119	70
19O	119	71
19O	119	72
19O	119	73
19O	119	74
19O	119	75
19O	119	76
19O	119	77
19O	119	78
19O	119	79
19O	119	80
19O	119	81
19O	119	82
19O	119	83
19O	119	84
19O	119	85
19O	119	86
19O	119	87
19O	119	88
19O	119	89
19O	119	90
19O	119	91
19O	119	92
19O	119	93
19O	119	94
19O	119	95
19O	119	96
19O	119	97
19O	119	98
19O	119	99
19O	119	100
19O	119	101
19O	119	102
19O	119	103
19O	119	104
19O	119	105
19O	119	106
19O	119	107
19O	119	108
19O	119	109
19O	119	110
19O	119	111
19O	119	112
19O	119	113
19O	119	114
19O	119	115
19O	119	116
19O	119	117
19O	119	118
19O	119	119
19O	119	120
19O	119	121
19O	119	122
19O	119	123
19O	119	124
19O	119	125
19O	119	126
19O	119	127
19O	119	128
19O	119	129
19O	119	130
19O	119	131
19O	119	132
19O	119	133
19O	119	134
